:START_ID,:END_ID,Relationship,:TYPE
institution_60166,institution_91748,cooperation,Institution_cooperation_patent
institution_91748,institution_60166,cooperation,Institution_cooperation_patent
institution_93011,institution_93258,cooperation,Institution_cooperation_patent
institution_93258,institution_93011,cooperation,Institution_cooperation_patent
institution_140550,institution_144217,cooperation,Institution_cooperation_patent
institution_144217,institution_140550,cooperation,Institution_cooperation_patent
institution_38624,institution_42486,cooperation,Institution_cooperation_patent
institution_42486,institution_38624,cooperation,Institution_cooperation_patent
institution_142992,institution_150552,cooperation,Institution_cooperation_patent
institution_150552,institution_142992,cooperation,Institution_cooperation_patent
institution_74760,institution_76917,cooperation,Institution_cooperation_patent
institution_76917,institution_74760,cooperation,Institution_cooperation_patent
institution_148000,institution_148040,cooperation,Institution_cooperation_patent
institution_148040,institution_148000,cooperation,Institution_cooperation_patent
institution_1760,institution_143544,cooperation,Institution_cooperation_patent
institution_143544,institution_1760,cooperation,Institution_cooperation_patent
institution_51482,institution_92837,cooperation,Institution_cooperation_patent
institution_92837,institution_51482,cooperation,Institution_cooperation_patent
institution_69035,institution_144223,cooperation,Institution_cooperation_patent
institution_144223,institution_69035,cooperation,Institution_cooperation_patent
institution_6068,institution_155559,cooperation,Institution_cooperation_patent
institution_155559,institution_6068,cooperation,Institution_cooperation_patent
institution_142656,institution_143117,cooperation,Institution_cooperation_patent
institution_143117,institution_142656,cooperation,Institution_cooperation_patent
institution_134758,institution_135118,cooperation,Institution_cooperation_patent
institution_135118,institution_134758,cooperation,Institution_cooperation_patent
institution_1237,institution_6032,cooperation,Institution_cooperation_patent
institution_6032,institution_1237,cooperation,Institution_cooperation_patent
institution_1237,institution_41009,cooperation,Institution_cooperation_patent
institution_41009,institution_1237,cooperation,Institution_cooperation_patent
institution_6032,institution_41009,cooperation,Institution_cooperation_patent
institution_41009,institution_6032,cooperation,Institution_cooperation_patent
institution_27125,institution_42131,cooperation,Institution_cooperation_patent
institution_42131,institution_27125,cooperation,Institution_cooperation_patent
institution_27125,institution_88849,cooperation,Institution_cooperation_patent
institution_88849,institution_27125,cooperation,Institution_cooperation_patent
institution_27125,institution_116294,cooperation,Institution_cooperation_patent
institution_116294,institution_27125,cooperation,Institution_cooperation_patent
institution_27125,institution_116298,cooperation,Institution_cooperation_patent
institution_116298,institution_27125,cooperation,Institution_cooperation_patent
institution_42131,institution_88849,cooperation,Institution_cooperation_patent
institution_88849,institution_42131,cooperation,Institution_cooperation_patent
institution_42131,institution_116294,cooperation,Institution_cooperation_patent
institution_116294,institution_42131,cooperation,Institution_cooperation_patent
institution_42131,institution_116298,cooperation,Institution_cooperation_patent
institution_116298,institution_42131,cooperation,Institution_cooperation_patent
institution_88849,institution_116294,cooperation,Institution_cooperation_patent
institution_116294,institution_88849,cooperation,Institution_cooperation_patent
institution_88849,institution_116298,cooperation,Institution_cooperation_patent
institution_116298,institution_88849,cooperation,Institution_cooperation_patent
institution_116294,institution_116298,cooperation,Institution_cooperation_patent
institution_116298,institution_116294,cooperation,Institution_cooperation_patent
institution_101464,institution_151391,cooperation,Institution_cooperation_patent
institution_151391,institution_101464,cooperation,Institution_cooperation_patent
institution_147682,institution_147691,cooperation,Institution_cooperation_patent
institution_147691,institution_147682,cooperation,Institution_cooperation_patent
institution_76356,institution_97874,cooperation,Institution_cooperation_patent
institution_97874,institution_76356,cooperation,Institution_cooperation_patent
institution_135695,institution_150598,cooperation,Institution_cooperation_patent
institution_150598,institution_135695,cooperation,Institution_cooperation_patent
institution_49068,institution_101276,cooperation,Institution_cooperation_patent
institution_101276,institution_49068,cooperation,Institution_cooperation_patent
institution_43623,institution_148862,cooperation,Institution_cooperation_patent
institution_148862,institution_43623,cooperation,Institution_cooperation_patent
institution_7710,institution_49082,cooperation,Institution_cooperation_patent
institution_49082,institution_7710,cooperation,Institution_cooperation_patent
institution_61534,institution_61541,cooperation,Institution_cooperation_patent
institution_61541,institution_61534,cooperation,Institution_cooperation_patent
institution_65094,institution_96353,cooperation,Institution_cooperation_patent
institution_96353,institution_65094,cooperation,Institution_cooperation_patent
institution_92385,institution_130826,cooperation,Institution_cooperation_patent
institution_130826,institution_92385,cooperation,Institution_cooperation_patent
institution_92385,institution_130827,cooperation,Institution_cooperation_patent
institution_130827,institution_92385,cooperation,Institution_cooperation_patent
institution_92385,institution_130828,cooperation,Institution_cooperation_patent
institution_130828,institution_92385,cooperation,Institution_cooperation_patent
institution_130826,institution_130827,cooperation,Institution_cooperation_patent
institution_130827,institution_130826,cooperation,Institution_cooperation_patent
institution_130826,institution_130828,cooperation,Institution_cooperation_patent
